Parsing Technique,LLM Model,System,Edit Distance,ROUGE-L,Cosine Similarity,BLEU
Semantic,deepseek-coder-v2,Apache,0.24526188162127635,0.795246578591189,0.8033457411373726,0.5563059643524687
Semantic,deepseek-coder-v2,Apache,0.24526188162127635,0.795246578591189,0.8033457411373726,0.5563059643524687
Semantic,deepseek-coder-v2,Apache,0.24526188162127635,0.795246578591189,0.8033457411373726,0.5563059643524687
Semantic,deepseek-coder-v2,Apache,0.24526188162127635,0.795246578591189,0.8033457411373726,0.5563059643524687
Semantic,deepseek-coder-v2,Apache,0.24526188162127635,0.795246578591189,0.8033457411373726,0.5563059643524687
Semantic,deepseek-coder-v2,Apache,0.24526188162127635,0.795246578591189,0.8033457411373726,0.5563059643524687
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
Semantic,deepseek-coder-v2,HPC,0.6162886375948713,0.39060725866159507,0.4758154542501831,0.2083849663518027
