Parsing Technique,LLM Model,System,Edit Distance,ROUGE-L,Cosine Similarity,BLEU
Semantic,qwen2.5-coder:7b,Apache,0.4421980403778478,0.604594012249006,0.601310709924122,0.5222166949597563
Semantic,qwen2.5-coder:7b,Apache,0.4421980403778478,0.604594012249006,0.601310709924122,0.5222166949597563
Semantic,qwen2.5-coder:7b,Apache,0.4421980403778478,0.604594012249006,0.601310709924122,0.5222166949597563
Semantic,qwen2.5-coder:7b,Apache,0.4421980403778478,0.604594012249006,0.601310709924122,0.5222166949597563
Semantic,qwen2.5-coder:7b,Apache,0.4421980403778478,0.604594012249006,0.601310709924122,0.5222166949597563
Semantic,qwen2.5-coder:7b,Apache,0.4421980403778478,0.604594012249006,0.601310709924122,0.5222166949597563
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,HPC,0.5829308786823374,0.5029842917179691,0.4796430827014062,0.2569801490286638
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
Semantic,qwen2.5-coder:7b,Linux,0.23711247656795895,0.756050155339034,0.7797189467560922,0.4290792103770759
