Parsing Technique,LLM Model,System,Edit Distance,ROUGE-L,Cosine Similarity,BLEU
Semantic,codegemma:7b,Apache,0.17968164909883785,0.7957516290717046,0.8621864185697214,0.675643851319478
Semantic,codegemma:7b,Apache,0.17968164909883785,0.7957516290717046,0.8621864185697214,0.675643851319478
Semantic,codegemma:7b,Apache,0.17968164909883785,0.7957516290717046,0.8621864185697214,0.675643851319478
Semantic,codegemma:7b,Apache,0.17968164909883785,0.7957516290717046,0.8621864185697214,0.675643851319478
Semantic,codegemma:7b,Apache,0.17968164909883785,0.7957516290717046,0.8621864185697214,0.675643851319478
Semantic,codegemma:7b,Apache,0.17968164909883785,0.7957516290717046,0.8621864185697214,0.675643851319478
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,HPC,0.4955825927260172,0.596365828166171,0.5847799285478711,0.35007005768359223
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
Semantic,codegemma:7b,Linux,0.11867328749589579,0.8688499796087497,0.9137873709102525,0.6170333719160513
